poster_url;rt_audience_score;rt_score;genres;Genre_1;Genre_2;Genre_3;imdb_rating;length;rank_in_year;rating;release_date;studio;title;worldwide_gross;year
http://resizing.flixster.com/oonEvRYUs0dr8HsLOPozi8f46Go=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/72/10867228_ori.jpg;3.3;7.1;"Sport
Romance
Comedy";Sport;Romance;Comedy;6.9;101;5;PG;28-Jun-78;Paramount Pictures;Heaven Can Wait;81640278;1978
http://resizing.flixster.com/28sq3VTgeDaa2dIaKhxnbQVMlww=/180x252/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/22/10872256_ori.jpg;3.3;6.6;"Mystery
Comedy
Crime";Mystery;Comedy;Crime;6.7;99;9;PG;19-Jul-78;United Artists;Revenge of the Pink Panther;49579269;1978
http://resizing.flixster.com/eYWvvRaDse_pegmhryJzvlpC5bQ=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/98/11159893_ori.jpg;3.5;8.0;"Sci-Fi
Drama
Action";Sci-Fi;Drama;Action;7.3;143;2;PG;15-Dec-78;Warner Bros.;Superman;134218018;1978
http://resizing.flixster.com/qVLiZ_u6SZJX8kpe0hB0gseLv0c=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/25/70/257012_ori.jpg;3.7;6.8;"War
History
Drama";War;History;Drama;7.4;175;7;PG;15-Jun-77;United Artists;A Bridge Too Far;50750000;1977
http://resizing.flixster.com/BiKNZwUZN2B95PUamCtHPX3m47E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/85/12/10851294_ori.jpg;3.9;8.9;"Romance
Drama
Comedy";Romance;Drama;Comedy;8.1;93;10;PG;20-Apr-77;United Artists;Annie Hall;38251425;1977
http://resizing.flixster.com/io0O9e7AFWIzwIFZ7oV_W1kXfg4=/179x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/34/10863417_ori.jpg;3.2;7.5;"Romance
Music
Drama";Romance;Music;Drama;6.8;118;5;R;16-Dec-77;Paramount Pictures;Saturday Night Fever;94213184;1977
http://resizing.flixster.com/Ier70vgQRj-3kW5xNbk72TtMbxw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171952_ori.jpg;3.4;6.3;"Romance
Comedy
Action";Romance;Comedy;Action;6.8;96;2;PG;27-May-77;Universal Pictures;Smokey and the Bandit;126737428;1977
http://resizing.flixster.com/ulZifXTDSm1uxoWIxQ9uVnSgtVk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944715_ori.jpg;4.1;8.3;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;8.7;121;1;PG;25-May-77;Lucasfilm / 20th Century Fox;Star Wars;307263857;1977
http://resizing.flixster.com/KRnyu4v7ZUDfmkfykddClwWpFac=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/82/258213_ori.jpg;2.9;4.7;"Thriller
Mystery
Adventure";Thriller;Mystery;Adventure;6.1;123;8;PG;17-Jun-77;Columbia Pictures;The Deep;47346365;1977
http://resizing.flixster.com/i5oKMp_Znx3rPv8mfLRNAh65joA=/180x252/dkpu1ddg7pbsk.cloudfront.net/movie/25/58/255805_ori.jpg;3.8;6.5;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.4;111;4;PG;1-Feb-78;Metro-Goldwyn-Mayer / Warner Bros. / Rastar;The Goodbye Girl;102000000;1977
http://resizing.flixster.com/KgYbppNJw1toKJQS3s5W0X3Jw40=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/65/10886552_ori.jpg;3.4;6.8;"Thriller
Adventure
Action";Thriller;Adventure;Action;7.1;125;9;PG;3-Aug-77;United Artists;The Spy Who Loved Me;46838673;1977
http://resizing.flixster.com/KxL-8EASc3Y-CarCsHi8tB8IlSs=/174x270/dkpu1ddg7pbsk.cloudfront.net/movie/39/09/89/3909896_ori.jpg;3.5;5.3;"Romance
Music
Drama";Romance;Music;Drama;6.5;139;3;R;17-Dec-76;Warner Bros. Pictures;A Star Is Born;80000000;1976
http://resizing.flixster.com/FsOcGM5YUSUTGFjr1eTEz7au_3A=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/36/10933607_ori.jpg;2.8;4.7;"Horror
Fantasy
Adventure";Horror;Fantasy;Adventure;5.8;134;7;PG;17-Dec-76;Paramount Pictures;King Kong;52614445;1976
http://resizing.flixster.com/7PKqPlaHLc9p9bSbI6_cnj8cLaA=/100x137/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/95/10849574_ori.jpg;3.6;5.9;"History
Drama
Action";History;Drama;Action;6.7;132;10;PG;18-Jun-76;Universal Studios / Cinema International Corporation;Midway;43220000;1976
http://resizing.flixster.com/5wb745LD70y5VSZoZJow6R11ePY=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164765_ori.jpg;3.4;6.5;"Crime
Comedy
Action";Crime;Comedy;Action;6.9;114;8;PG;3-Dec-76;20th Century-Fox Film Corporation;Silver Streak;51079064;1976
http://resizing.flixster.com/ua3FRdHJgqH5Oh3mmxDrPA33HeA=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/27/65/276594_ori.jpg;3.4;6.3;"Thriller
Crime
Action";Thriller;Crime;Action;6.8;96;9;R;22-Dec-76;Warner Bros. Pictures;The Enforcer;46236000;1976
http://resizing.flixster.com/wEkCkxtzp2FgvifjB9nHs3C_oPE=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/48/10934824_ori.jpg;3.5;7.1;"Mystery
Horror
Drama";Mystery;Horror;Drama;7.6;111;5;R;25-Jun-76;20th Century Fox Film Corporation;The Omen;60922980;1976
http://resizing.flixster.com/OX-CmI8fMaWHQqEIswF9kx2QVEA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/03/10880352_ori.jpg;3.2;4.6;"Musical
Drama
Comedy";Musical;Drama;Comedy;6.4;136;7;PG;15-Mar-75;Columbia Pictures;Funny Lady;39000000;1975
http://resizing.flixster.com/XFNfAAKeokqanZJOBMWXcb0SnUQ=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251202_ori.jpg;3.2;6.2;"Western
Family
Comedy";Western;Family;Comedy;6.2;100;8;G;1-Jul-75;Walt Disney Productions;The Apple Dumpling Gang;36853000;1975
http://resizing.flixster.com/V6M1TKucdKIV1pTF3OKSOiakRsA=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/23/10882353_ori.jpg;3.6;0.0;"Drama
Western
War";Drama;Western;War;6.4;103;10;PG;20-Dec-75;Universal Pictures;The Other Side of the Mountain;34673100;1975
http://resizing.flixster.com/coMRFsl2YBbDwXYVs9z3FTDsPzc=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/22/10872257_ori.jpg;3.4;6.7;"Mystery
Crime
Comedy";Mystery;Crime;Comedy;7.1;113;6;G;21-May-75;United Artists;The Return of the Pink Panther;41833347;1975
http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg;3.2;6.8;"Thriller
Sci-Fi
Drama";Thriller;Sci-Fi;Drama;6.7;106;7;PG-13;2-Aug-02;Touchstone;Signs;408247917;2002
